is_directed_int,has_spatial_attributes,has_temporal_attributes,is_bipartite,n_components,avg_betweenness_centrality,avg_closeness_centrality,avg_eigenvector_centrality,avg_degree,std_degree,clustering_coefficient,transitivity,modularity,communities,avg_shortest_path_length,radius,diameter,assortativity,vertex_connectivity,eccentricity_avg,n_nodes,node_types,node_attributes,number_of_isolates,density,edge_types,edge_attributes,n_parallel_edges,n_self_loops,graph_type_4,graph_type_2,graph_type_3,graph_type_1
1,1,1,0,6,0.008452076482767,0.6359666266798278,0.1184139969197069,29.34285714285714,4.190692635102789,0.4274719173970076,0.4257589015278993,-0.0002294428237015,2,1.5747412008281574,2,2,-0.0611152773093959,22,2.0,70,3,8,0,0.4252587991718426,3,12,3,1,1,0,0,0
1,1,0,1,1,0.006090099319844,0.0367107193138826,0.0646171321852914,0.9056603773584906,1.1139698750138247,0.0,0.0,0.5998263888888888,31,-1.0,-1,-1,0.0769230769230761,0,-1.0,53,1,6,27,0.0174165457184325,3,2,5,3,0,0,1,0
1,1,1,1,1,0.0047023623811009,0.5559040108739073,0.0753791889874232,34.395348837209305,5.183823398207139,0.2009079271048962,0.2008389311542228,-3.8629613324499e-05,2,1.7994016047871615,2,3,-0.0203600767033272,24,2.081395348837209,172,4,7,0,0.2011423908608731,2,0,1,5,1,0,0,0
0,1,0,0,6,0.013590692755156,0.5519117597128538,0.1239941098430014,13.387096774193548,3.080104526167996,0.2211443457948002,0.2104972375690607,-0.000185803454783,2,1.81544156530936,2,3,-0.0976458850750382,8,2.693548387096774,62,2,15,0,0.2194606028556319,3,11,3,1,1,0,0,0
1,1,0,0,5,0.0050895604829164,0.6333740518268828,0.0922972583403536,48.27586206896552,5.382073637705003,0.4215897665309997,0.4209776332084931,-5.36352040815237e-05,2,1.5802098950524737,2,2,-0.0299539543343913,29,2.0,116,1,9,0,0.4197901049475262,5,9,3,0,1,0,0,0
1,0,0,0,7,0.0440120663650075,0.3195631510773598,0.121183388775394,3.6538461538461537,1.5703704494215018,0.0547619047619047,0.0476190476190476,0.0205540166204986,2,3.200603318250377,4,7,-0.0458715596330289,1,5.807692307692308,52,4,9,0,0.0716440422322775,1,6,3,1,0,0,1,0
1,0,0,1,1,0.0040891672866617,0.5901414424122455,0.0757803596647168,52.127906976744185,5.690448571980982,0.3026137052380827,0.3026964112512124,-3.2243154785576144e-05,2,1.69515843873249,2,2,0.0059181651274577,36,2.0,172,1,2,0,0.3048415612675099,1,14,3,4,1,0,0,0
1,1,0,1,5,0.005935190299587,0.5969038910142408,0.0918455829363345,37.189655172413794,5.358315428181329,0.3213823068902841,0.3225361300682456,-6.1900220712963e-05,2,1.6766116941529234,2,2,-0.0030075780082897,24,2.0,116,4,4,0,0.3233883058470764,1,13,3,2,1,0,0,0
1,1,1,0,1,0.2391304347826086,0.1597222222222223,0.2041241452319315,2.0,0.0,0.0,0.0,0.4166666666666666,2,6.260869565217392,12,12,,2,12.0,24,3,4,0,0.0869565217391304,4,4,4,5,0,1,0,0
1,1,0,1,4,0.0035581878755089,0.6193342539592325,0.0752043630327817,66.89142857142858,6.765759441557028,0.3846584003111935,0.3846809275109394,-2.8256496242875576e-05,2,1.615566502463054,2,2,-0.0050497905703618,44,2.0,175,3,4,0,0.3844334975369458,2,8,1,3,1,0,0,0
0,0,0,0,8,0.0,0.1666666666666666,0.3535540649422068,0.5,0.5773502691896257,0.0,0.0,-0.5,4,-1.0,-1,-1,,0,-1.0,4,3,9,2,0.1666666666666666,5,10,4,1,1,0,0,0
0,1,0,1,0,0.0076721524089945,0.6324159010351996,0.1123000745764952,32.1025641025641,4.207568146047038,0.4164293673731599,0.4153752965524204,-0.000127591380947,2,1.583083583083583,2,2,-0.0378349471293711,20,2.0,78,2,8,0,0.4169164169164169,4,7,3,2,1,0,0,0
0,1,0,1,8,0.021842407065364,0.083699689564481,0.0287940471678281,1.9960861056751469,0.9999923256679546,0.0,0.0,0.4980372933487119,2,12.117785196270288,8,16,-0.3377066279444314,1,15.01761252446184,511,2,7,0,0.0039138943248532,5,10,3,1,0,0,0,1
1,1,0,1,9,0.0109035243363601,0.5858454726161781,0.120218526082857,19.34328358208955,3.505632864690639,0.2884217338532819,0.2872600065082981,-0.0002012364730985,2,1.7087290818634102,2,3,-0.0497508099035647,13,2.1194029850746268,67,3,7,0,0.2930800542740841,2,13,3,1,1,0,0,0
1,1,1,0,2,0.0102638243768392,0.6319629018859076,0.1285600305067305,24.06779661016949,3.8004736854478303,0.4131468329664265,0.41418110376853,-0.000358063876215,2,1.5850379894798363,2,2,-0.0202732484444449,16,2.0,59,1,9,0,0.4149620105201636,5,3,0,2,1,0,0,0
0,0,0,1,7,0.0069778682792381,0.6665347957553835,0.1155142824589689,36.32432432432432,4.078369631639209,0.4958191024392587,0.4960173034128486,-0.000232791684382,2,1.5024065161051463,2,2,-0.0051403873378139,28,2.0,74,5,15,0,0.4975934838948537,4,3,2,0,1,0,0,0
0,1,0,0,5,0.0060389831032032,0.6056369433192424,0.0946565961893968,37.90909090909091,4.590667546639574,0.3476025159867187,0.3472677455700092,-6.624915894624379e-05,2,1.652210175145955,2,2,-0.0201545056619668,24,2.0,110,2,4,0,0.347789824854045,1,11,0,3,1,0,0,0
1,1,1,1,1,0.0047348245183344,0.558638740095614,0.0759379247242972,35.23076923076923,5.636826192442829,0.2094164608430458,0.2093063285329049,-2.4880031422192585e-05,2,1.7907156945618483,2,3,-0.0192441898224089,21,2.06508875739645,169,3,3,0,0.2097069597069597,3,7,1,0,1,0,0,0
1,1,1,0,0,0.0200730108521579,0.3423285307086211,0.0919238338521318,5.170212765957447,2.123287661123261,0.0346819256393724,0.044153720359771,0.0078155430235906,3,-1.0,-1,-1,-0.0022327046578278,0,-1.0,94,5,14,1,0.0555936856554564,1,4,4,0,0,0,1,0
1,1,0,0,2,0.0073356388198195,0.5606120542604522,0.094081618929569,23.61467889908257,4.4719460029551925,0.2190700399480716,0.2185522610568163,-5.10152025303615e-05,2,1.7849133537206932,2,3,-0.0372279588441835,13,2.2752293577981653,109,3,1,0,0.2186544342507645,5,2,0,5,1,0,0,0
0,1,0,1,3,0.0711237553342816,0.2614478195621043,0.1147307354561516,2.6666666666666665,1.6276126096272243,0.0658119658119658,0.0875912408759124,0.2477810650887574,3,-1.0,-1,-1,-0.0314681033427209,0,-1.0,39,3,3,1,0.0701754385964912,4,0,0,2,0,0,1,0
0,0,1,0,4,0.1638888888888889,0.4569136860141358,0.2681710682096474,2.4,1.429840705968481,0.2966666666666667,0.3461538461538461,0.1354166666666666,2,2.311111111111111,3,5,-0.1408450704225347,1,3.9,10,1,15,0,0.2666666666666666,2,3,4,1,1,0,0,0
0,0,1,1,0,0.1926739926739926,0.2966269506207586,0.2317913001815324,1.8666666666666667,0.990430401872025,0.0,0.0,0.4260204081632653,2,3.5047619047619047,3,6,-0.5159235668789834,1,5.266666666666667,15,1,0,0,0.1333333333333333,3,2,3,1,0,0,0,1
0,1,0,0,8,0.0151404592469506,0.417856515724521,0.0956767248606717,7.873684210526315,2.690574981115256,0.0930952673057936,0.0886293369975953,-3.574594640960745e-06,2,2.4080627099664054,3,4,-0.0330018536806899,1,3.673684210526316,95,4,10,0,0.0837625979843225,1,7,1,4,0,0,1,0
0,0,1,1,5,0.0088862753415017,0.4385829702699174,0.0784088868168264,11.61904761904762,3.3131810922090703,0.0756882150071003,0.0793313069908814,-1.096918208290705e-05,2,2.2885099245177525,3,4,0.0388956412931634,4,3.1156462585034013,147,1,5,0,0.0795825179386823,2,4,0,2,0,0,1,0
1,0,1,0,10,0.2142857142857142,0.3999999999999999,0.3333333333333333,2.0,0.0,0.0,0.0,0.2716049382716049,2,2.5,4,4,,2,4.0,9,1,8,0,0.25,4,3,0,5,0,1,0,0
0,1,0,1,5,0.029004329004329,0.6346450066062581,0.2094457646450482,8.818181818181818,1.7898221150335594,0.387186803095894,0.3787878787878788,-0.0013285152513552,2,1.58008658008658,2,2,-0.1222440515171337,5,2.0,22,4,9,0,0.4199134199134199,4,11,0,2,1,0,0,0
0,1,1,0,7,0.0132015109466543,0.6234648094005917,0.1420155239180085,18.45833333333333,3.482224364515115,0.3882050130417453,0.3879536101758324,-0.0002547783682974,2,1.607269503546099,2,2,-0.085011179484058,10,2.0,48,5,9,0,0.3927304964539007,2,15,1,2,1,0,0,0
1,0,0,1,7,0.2142857142857142,0.3999999999999999,0.3333333333333333,2.0,0.0,0.0,0.0,0.2716049382716049,2,2.5,4,4,,2,4.0,9,5,0,0,0.25,3,0,1,1,0,1,0,0
1,0,0,1,9,0.0263565891472868,0.4735166474067437,0.13887485970286,7.111111111111111,2.385774338012544,0.1465107731774398,0.1550317316409791,-1.953124999999112e-05,2,2.1333333333333333,3,4,-0.0155510368729991,1,3.4444444444444446,45,2,1,0,0.1616161616161616,4,9,2,1,1,0,0,0
1,0,1,0,7,0.2407407407407406,0.1377551020408162,0.1889822365046135,2.0,0.0,0.0,0.0,0.4285714285714286,2,7.2592592592592595,14,14,,2,14.0,28,3,4,0,0.074074074074074,2,12,4,1,0,1,0,0
0,1,0,1,7,0.0057627118644067,0.498881599353684,0.0730916959349999,18.96045197740113,4.27514165358203,0.1097167129415071,0.111037611037611,-2.841227921853505e-06,2,2.0084745762711864,3,3,-0.0026319951343376,4,3.0,177,4,13,0,0.1077298407806882,5,9,1,3,1,0,0,0
1,0,0,1,1,0.0061896949099574,0.5049439679376784,0.0765304801282699,18.62111801242236,4.315588168747804,0.1198074903821002,0.119445240825688,-1.802402402132073e-05,2,1.98416149068323,3,3,0.005293565453546,8,3.0,161,2,3,0,0.1163819875776397,3,4,3,3,1,0,0,0
1,1,0,0,5,0.0226917057902973,0.369716290201836,0.1037508444922609,5.397260273972603,2.265316546603717,0.0812152839550099,0.077069457659372,0.0098301940271587,3,-1.0,-1,-1,-0.0001120237082912,0,-1.0,73,2,1,1,0.0749619482496194,5,8,0,5,0,0,1,0
1,0,0,1,7,0.2222222222222223,0.3333333333333333,0.3015113445777637,2.0,0.0,0.0,0.0,0.3140495867768594,2,3.0,5,5,,2,5.0,11,3,6,0,0.2,4,0,1,2,0,1,0,0
0,1,1,0,2,0.2380952380952381,0.1735537190082645,0.2132007163556104,2.0,0.0,0.0,0.0,0.409090909090909,2,5.761904761904762,11,11,,2,11.0,22,1,2,0,0.0952380952380952,2,15,5,0,0,1,0,0
0,0,1,1,5,0.0318860877684407,0.4850340182777643,0.1491914830376714,6.555555555555555,2.655930769799592,0.2314407814407813,0.2426187419768934,-0.0001436368859523,2,2.0841269841269843,3,4,-0.0060885629023973,2,3.1944444444444446,36,4,11,0,0.1873015873015873,2,8,4,0,1,0,0,0
1,1,0,0,5,0.004758249695653,0.5648996805481996,0.0772367294335752,37.36585365853659,5.366362387974398,0.229127661867484,0.2293798122560911,-3.067714688909921e-05,2,1.7708364506957952,2,3,0.0087189064280155,24,2.0121951219512195,164,2,2,0,0.2292383660032919,2,1,0,5,1,0,0,0
0,1,0,0,0,0.0073921167843819,0.4303570525727687,0.0711701309910714,12.43956043956044,3.4133594903172786,0.0682166570562616,0.0670522707797772,-6.243054601742231e-06,2,2.330581021188756,3,4,-0.0354506436352911,4,3.181318681318681,182,5,3,0,0.06872685325724,2,1,0,3,0,0,1,0
0,0,0,1,8,0.0061081563406243,0.653599520262309,0.1055037049579436,41.235955056179776,4.128675970657467,0.4683812901361279,0.467760749768714,-0.0001248802797556,2,1.5314096016343208,2,2,-0.0438942830393221,29,2.0,89,5,8,0,0.4685903983656793,1,13,3,3,1,0,0,0
1,1,0,0,3,0.0037464169130745,0.583123496585738,0.0714676061050511,54.61139896373057,6.485502631783748,0.283709472923259,0.2838259413057891,-2.599656499686208e-05,2,1.7155656303972366,2,2,-0.0060379987535115,38,2.0,193,3,15,0,0.2844343696027633,3,6,5,0,1,0,0,0
1,0,0,0,9,0.0243237200983679,0.3745171197934583,0.1035219501881969,5.388888888888889,2.441170093234012,0.0845458553791887,0.0846660395108184,-1.3285152513596616e-05,2,2.702660406885759,3,6,-0.0222705967877327,1,4.347222222222222,72,2,9,0,0.0758998435054773,1,10,4,1,0,0,1,0
0,0,1,1,1,0.0195197820762862,0.1255451780411629,0.0346268469800579,1.9945054945054943,1.4122535485418957,0.0,0.0,0.4407675553430624,2,8.066161111615656,5,10,-0.5083159728151369,1,9.50824175824176,364,5,7,0,0.0054945054945054,4,9,5,2,0,0,0,1
0,0,0,1,0,0.0130968734223286,0.4698888495634067,0.1007184494455244,10.426966292134832,3.2259165027851817,0.115027828527498,0.1179635761589404,-2.090145659917026e-05,2,2.1394279877425944,3,4,-0.0273179371891816,3,3.0786516853932584,89,4,15,0,0.118488253319714,5,12,5,0,1,0,0,0
1,0,0,0,1,0.0767519466073415,0.3178720958238654,0.1477786160174967,1.935483870967742,1.948255354087647,0.0,0.0,0.2661111111111111,2,3.225806451612903,2,4,-0.8086124401913873,1,3.774193548387097,31,1,9,0,0.064516129032258,2,2,3,2,0,0,0,1
1,0,1,1,1,0.1999999999999999,0.5555555555555555,0.4082482904638631,2.0,0.0,0.0,0.0,0.1666666666666666,2,1.8,3,3,,2,3.0,6,1,5,0,0.4,3,1,1,1,0,1,0,0
0,0,0,0,0,0.0033337167395138,0.6526063870445137,0.0782597017186424,75.12345679012346,6.549159950017738,0.4674466665686373,0.467775152147223,-4.5426034492194896e-05,2,1.5333946783222143,2,2,0.010522235571342,58,2.0,162,3,6,0,0.4666053216777854,5,5,0,0,1,0,0,0
1,0,0,0,9,0.0060842941827893,0.6625444478480778,0.1072462179258455,41.55813953488372,4.367270384988211,0.4855609936953036,0.4858912782447331,-0.0001409170064593,2,1.5110807113543092,2,2,-0.0147471828052817,30,2.0,86,4,13,0,0.4889192886456908,3,6,5,2,1,0,0,0
0,1,0,1,9,0.0,0.0002244500972617,0.0149366632488608,0.0365853658536585,0.1883165297241588,0.0,0.0,0.3888888888888888,162,-1.0,-1,-1,,0,-1.0,164,3,2,158,0.0002244500972617,1,0,5,5,0,0,1,0
1,1,1,0,1,0.1388888888888889,0.5177191344374007,0.296212339211868,2.6666666666666665,1.118033988749895,0.2555555555555555,0.36,0.2083333333333333,2,1.9722222222222223,3,4,-0.1396648044692732,1,3.2222222222222223,9,2,0,0,0.3333333333333333,2,9,4,1,1,0,0,0
1,1,1,0,2,0.2307692307692308,0.2653061224489796,0.2672612419124243,2.0,0.0,0.0,0.0,0.3571428571428571,2,3.769230769230769,7,7,,2,7.0,14,2,10,0,0.1538461538461538,1,7,2,1,0,1,0,0
0,1,1,0,8,0.0038732921256489,0.5686255994996304,0.0704691293766797,47.44444444444444,6.060142268056143,0.2416280709847983,0.2418078433671376,-2.7762909197555747e-05,2,1.7591652566271856,2,2,-0.0021306786479704,33,2.0,198,4,5,0,0.2408347433728144,3,9,0,2,1,0,0,0
0,1,1,1,8,0.1014245014245013,0.2589863216365163,0.1516738907783311,2.3703703703703702,1.24493274913047,0.1148148148148148,0.140625,0.21044921875,3,-1.0,-1,-1,-0.0263157894736842,0,-1.0,27,4,10,1,0.0911680911680911,5,15,3,5,0,0,1,0
0,0,1,0,0,0.0030172576564329,0.6310391616766835,0.0712061756663575,80.85714285714286,6.304251719561152,0.4128839940008651,0.4129987136051569,-3.682128122266552e-05,2,1.5853479853479853,2,2,0.0074978935312074,66,2.0,196,1,0,0,0.4146520146520147,4,8,2,1,1,0,0,0
1,1,0,1,1,0.0343997248022015,0.6334470342022591,0.223463308589364,7.473684210526316,1.8064212949190013,0.3654970760233919,0.3742331288343558,-0.0024796667327911,2,1.5847953216374269,2,2,-0.1131375183976502,5,2.0,19,3,13,0,0.4152046783625731,3,5,5,5,1,0,0,0
0,0,0,1,4,0.0465686274509803,0.5782919425462065,0.2268792012542942,5.555555555555555,1.6169041669088864,0.2761904761904762,0.252,-0.0018000000000001,2,1.7450980392156863,2,3,-0.1545454545454549,3,2.555555555555556,18,2,6,0,0.326797385620915,1,15,0,2,1,0,0,0
1,0,0,0,3,0.1363737486095662,0.2087846091935505,0.15223966513079,1.935483870967742,0.9978471449732084,0.0,0.0,0.4661111111111111,2,4.95483870967742,4,8,-0.4122681883024234,1,7.161290322580645,31,1,8,0,0.064516129032258,3,12,0,4,0,0,0,1
0,0,0,1,0,0.0612745098039215,0.5301523201157167,0.2203660698045838,4.941176470588236,1.7128407776006982,0.315546218487395,0.3174603174603174,0.1496598639455782,2,1.919117647058824,3,4,0.1179487179487182,2,3.235294117647059,17,1,0,0,0.3088235294117647,1,13,5,4,1,0,0,0
1,0,1,0,1,0.0499999999999999,0.7207792207792209,0.3087028944138229,5.4,1.2649110640673518,0.5523809523809524,0.5714285714285714,-0.0109739368998627,2,1.4,2,2,-0.0555555555555543,4,2.0,10,4,4,0,0.6,4,8,3,2,1,0,0,0
1,1,1,0,1,0.0057817093548255,0.5887217168842093,0.0893465093754255,36.66666666666666,4.997813729672479,0.2975663227382965,0.2970641351034752,-5.20154768168058e-05,2,1.6995868319338931,2,3,-0.0248950939790241,23,2.016260162601626,123,1,8,0,0.3005464480874317,2,3,5,1,1,0,0,0
1,1,0,0,2,0.0040233666569973,0.5926751355312665,0.0755507318469603,53.664739884393065,6.075376777144943,0.3126539562926038,0.3122546881814217,-3.5293030069763115e-05,2,1.687995698346552,2,2,-0.0239627177535667,39,2.0,173,2,0,0,0.312004301653448,4,12,3,0,1,0,0,0
1,1,0,0,9,0.0052675494286232,0.5621455335182536,0.0806799393120692,32.92,5.116783805288935,0.2217865633412816,0.2209110833199192,-3.617149125453727e-05,2,1.7795973154362417,2,3,-0.0262640288269635,20,2.0733333333333333,150,1,14,0,0.2209395973154362,4,15,4,1,1,0,0,0
1,0,1,1,2,0.0074550011392116,0.6421798289909059,0.1131160022097936,33.506493506493506,4.19781702863266,0.4412428124050111,0.4396169283853249,-0.0001325040562465,2,1.559125085440875,2,2,-0.04481945888022,21,2.0,77,4,11,0,0.4408749145591251,2,6,5,1,1,0,0,0
0,0,0,0,0,0.0055819482370935,0.5741904281005439,0.0851343040845287,34.53333333333333,5.030948992108152,0.2615463384172536,0.2616388269765345,-6.708307866614912e-05,2,1.742399115533444,2,3,-0.008271934667116,25,2.0148148148148146,135,5,15,0,0.2577114427860696,3,2,4,3,1,0,0,0
1,0,0,0,9,0.2272727272727273,0.2857142857142856,0.2773500981126146,2.0,0.0,0.0,0.0,0.3431952662721894,2,3.5,6,6,,2,6.0,13,2,10,0,0.1666666666666666,2,11,2,3,0,1,0,0
0,0,0,1,6,0.0135780885780885,0.5366825773231064,0.1188308987345073,12.787878787878787,3.255835714600201,0.20008537318557,0.2019176536943034,-4.492262078570003e-05,2,1.868997668997669,2,3,-0.0343048492265256,4,2.9393939393939394,66,5,11,0,0.1967365967365967,1,2,3,2,1,0,0,0
1,0,0,1,9,0.0067399439644193,0.5836491599820853,0.0951711389917552,30.55555555555556,4.574070220281091,0.2851600980139421,0.2845688169025377,-8.0991735537148e-05,2,1.714434060228453,2,2,-0.027967516817908,21,2.0,108,4,10,0,0.2855659397715472,2,9,4,0,1,0,0,0
1,0,0,1,8,0.007724814193924,0.1435843027896608,0.0218967604517096,1.997439180537772,1.998074354498336,0.0,0.0,0.3179478961209731,2,7.017630257066877,4,8,-0.6716692147896255,1,7.751600512163892,781,2,0,0,0.0025608194622279,2,0,4,4,0,0,0,1
0,0,1,0,9,0.0066631671041119,0.5459278147730652,0.0871331958743169,22.708661417322837,4.280094636656725,0.1785106250333537,0.1763509766467434,-4.0637425674447294e-05,2,1.8328958880139985,2,3,-0.0363349059024931,13,2.645669291338583,127,1,1,0,0.1802274715660542,4,10,0,2,1,0,0,0
0,1,0,0,3,0.0082234823859912,0.4017074726829401,0.069902623686994,10.119565217391305,3.0383429165885074,0.0479460224345134,0.0501339046598821,-5.191742591132808e-06,2,2.496673794250416,3,4,-0.0365223744449067,3,3.630434782608696,184,3,14,0,0.0552981705868377,5,4,4,0,0,0,1,0
