is_directed,has_spatial_attributes,has_temporal_attributes,is_bipartite,n_components,avg_between_centrality,avg_closeness_centrality,avg_eigenvector_centrality,avg_degree,std_degree,clustering_coefficient,transitivity,modularity,communities,avg_shortest_path_length,radius,diameter,assortivity,vertex_connectivity,eccentricity_avg,n_nodes,node_types,node_attributes,number_of_isolates,density,edge_types,edge_attributes,n_parallel_edges,n_self_loops
1.0,1.0,0.0,0.0,4.0,0.016834300913742342,0.23214111172609309,0.15708792466547503,55.167758589743755,5.166257446168463,1.0,1.0,0.9814832948890008,127.0,0.6348401576736017,8.0,3.0,0.8487362831743062,36.0,2.109105644998689,15206.0,3.0,5.0,92.0,0.005881579371805445,4.0,7.0,1.0,4.0
0.0,1.0,0.0,1.0,7.0,0.1347597910433091,0.5213835409110541,0.20833859737838667,91.96657324166434,0.494577046904805,0.0,0.0,0.9198566067725039,121.0,0.6896816850854907,11.0,8.0,0.18278880230926253,16.0,16.6401516057965,11295.0,1.0,13.0,133.0,0.9613125518412263,1.0,4.0,3.0,1.0
1.0,1.0,1.0,1.0,0.0,0.009849857313663229,0.3500375382514712,0.4325255853668147,80.63350777087678,6.928920062587397,1.0,1.0,0.42094161509072836,52.0,0.03889286416837412,4.0,7.0,0.3567839333258891,55.0,10.724572850825695,3612.0,1.0,5.0,87.0,0.0423665094540292,3.0,1.0,4.0,2.0
0.0,1.0,1.0,1.0,1.0,0.3181827981772445,0.10891793499403313,0.24587250566645813,84.75478567542102,5.0024016382955105,0.0,1.0,0.7885088728532613,112.0,0.6319843600387135,13.0,5.0,-0.33517768511174695,5.0,14.616402412830762,1470.0,1.0,0.0,37.0,0.48656111696928206,2.0,8.0,2.0,3.0
1.0,1.0,0.0,1.0,7.0,0.25152065399820966,0.7914985973135433,0.6969579502637122,89.72874741926584,0.42542063878050396,0.0,1.0,0.29601996563350197,14.0,0.7265382705202492,1.0,17.0,-0.3867128109388551,1.0,0.4780951831702419,6164.0,4.0,8.0,7.0,0.3729090254473181,1.0,5.0,1.0,4.0
0.0,0.0,0.0,0.0,7.0,0.11196646876017548,0.3607954228610627,0.1597547220530175,20.255642284496535,2.011646896633053,1.0,1.0,0.9287424418507151,41.0,0.2844192910614408,6.0,14.0,-0.25185972260552614,22.0,2.8137662778230714,4832.0,1.0,13.0,96.0,0.7819495589583301,2.0,6.0,2.0,0.0
1.0,0.0,0.0,0.0,6.0,0.07746434190462038,0.2789112105308523,0.6056927836090725,34.255461790703976,1.2048503149816003,0.0,0.0,0.9971633552053073,110.0,0.5542377449761613,5.0,15.0,-0.2373943796101714,76.0,6.330826932325656,7194.0,4.0,8.0,98.0,0.5347383269446477,4.0,5.0,1.0,4.0
1.0,1.0,1.0,1.0,2.0,0.13210796568126887,0.0005696174167706403,0.6126559385083337,89.93739525756794,4.654724531268158,0.0,1.0,0.734578844000882,25.0,0.005969133537113147,2.0,17.0,-0.8765165500201599,72.0,0.18125725546646554,13566.0,4.0,3.0,109.0,0.04562229351286262,3.0,3.0,4.0,1.0
0.0,0.0,0.0,1.0,9.0,0.10433427089653055,0.038004487981462276,0.30631047931318495,14.921479152104645,4.5521318120572545,1.0,1.0,0.3345476761096874,144.0,0.037818251633461863,12.0,12.0,0.12482191653428676,57.0,9.770755327240304,6789.0,4.0,9.0,104.0,0.9431798868538706,1.0,14.0,3.0,1.0
0.0,0.0,1.0,0.0,2.0,0.12236215491104314,0.25184447127852916,0.6981354172653575,49.01448921741785,2.9136557702059234,1.0,1.0,0.9629956864004882,116.0,0.6341907488291318,11.0,10.0,0.15653350364368857,36.0,1.5490753881946322,9453.0,2.0,2.0,100.0,0.6459598923538958,3.0,4.0,3.0,2.0
1.0,0.0,1.0,1.0,2.0,0.30317576172108013,0.3295302892589168,0.19796020993526717,10.47485482776722,6.078215669849992,0.0,1.0,0.04094974081257019,159.0,0.6719653391305167,3.0,5.0,0.6033178648692341,49.0,12.48529953025263,13715.0,1.0,10.0,60.0,0.8202897275604998,1.0,12.0,3.0,1.0
0.0,1.0,0.0,0.0,7.0,0.1334932973858482,0.6991276180280982,0.06374461606128913,15.25468065803165,0.4941772967957405,1.0,1.0,0.41000156944739863,48.0,0.6934617274409999,1.0,7.0,0.5922849773243128,28.0,8.394733428451104,13909.0,2.0,10.0,133.0,0.43862195832772544,1.0,10.0,2.0,0.0
1.0,1.0,0.0,0.0,1.0,0.2446618320983666,0.36845606233299866,0.39703648215601123,58.888928582374625,6.618958215668776,0.0,0.0,0.510034877121263,93.0,0.48728324118524746,2.0,1.0,0.3507719760337984,6.0,9.539816454308582,18011.0,4.0,9.0,132.0,0.5649119629444829,4.0,5.0,3.0,4.0
0.0,1.0,1.0,0.0,6.0,0.051748296894626795,0.796524887914078,0.005230242253092265,39.61015156013953,7.108224995279551,1.0,0.0,0.5146268512140895,11.0,0.5979569139756538,1.0,6.0,0.3437854727658387,14.0,13.500441006198532,4608.0,3.0,14.0,107.0,0.6477562380141146,1.0,4.0,0.0,3.0
1.0,0.0,1.0,1.0,7.0,0.1761147552444386,0.5871662145403442,0.33191462842169495,42.36921256217083,1.4870085215367697,0.0,0.0,0.22487588107827727,96.0,0.14391163826980724,1.0,7.0,0.43294082416322044,47.0,8.113491780707108,10787.0,3.0,2.0,148.0,0.43572800249043553,2.0,1.0,2.0,4.0
1.0,0.0,1.0,0.0,6.0,0.16293220794530802,0.35056705308389646,0.5857626539542949,50.81314517534994,7.5235547458011265,1.0,1.0,0.4022372925076235,73.0,0.32700590815940034,3.0,7.0,-0.7624405167809978,13.0,12.89757422282082,13030.0,3.0,0.0,34.0,0.9100553069992602,4.0,10.0,3.0,0.0
1.0,0.0,1.0,0.0,2.0,0.19510654241243613,0.15739744875697415,0.29379495307825904,66.07279119966054,5.8589213455846,0.0,1.0,0.7111479927298655,110.0,0.5022798928360644,10.0,5.0,-0.189291916206346,63.0,0.7526637866674022,12502.0,2.0,8.0,57.0,0.11978200604630429,4.0,12.0,2.0,4.0
1.0,0.0,1.0,0.0,1.0,0.22436287165521637,0.0013694093405861585,0.14279465832364593,49.932947442047826,7.147566305132767,0.0,1.0,0.7775825705808221,122.0,0.12668154472516235,6.0,13.0,-0.07021845277648509,70.0,12.589067045098258,9685.0,4.0,1.0,126.0,0.5986173707437129,3.0,9.0,2.0,1.0
1.0,1.0,0.0,1.0,8.0,0.2841364157988171,0.3831142751656631,0.17895888539754282,34.17723889771816,6.331854838637053,1.0,0.0,0.718320131335464,32.0,0.3417515831302337,7.0,9.0,0.531472311085627,10.0,0.09983820526822429,11924.0,2.0,2.0,96.0,0.7432791635059555,3.0,12.0,1.0,4.0
0.0,0.0,1.0,1.0,3.0,0.07588919142309682,0.4067203069274563,0.6396657591577317,19.28084747221367,0.5432963124370849,1.0,1.0,0.01675490413653069,19.0,0.12042665249126872,3.0,2.0,-0.6517089882306153,0.0,8.933955069893745,14196.0,3.0,5.0,114.0,0.06949346566705072,3.0,9.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.1259062565172257,0.363891243584077,0.4635488928910888,46.44731374458051,1.9751477926448997,1.0,0.0,0.6755490018503406,112.0,0.8846438000890509,3.0,10.0,0.33435532475327223,56.0,8.680678808694406,13788.0,2.0,7.0,84.0,0.040504286129602995,3.0,6.0,1.0,4.0
1.0,1.0,0.0,1.0,8.0,0.018870320035427435,0.8024040447137513,0.11291830639251736,37.555302845440586,6.807092753211078,0.0,1.0,0.24117790901291392,90.0,0.8319558591488837,9.0,8.0,-0.18121134454841226,7.0,0.4362192975959458,17105.0,2.0,13.0,12.0,0.9202398763994677,2.0,1.0,3.0,2.0
0.0,1.0,1.0,0.0,9.0,0.20597982236295465,0.09555528063360996,0.32423542252464777,81.54452418390503,0.38469059825682006,1.0,0.0,0.645712330185573,146.0,0.20079620091899975,3.0,5.0,-0.244710847092952,2.0,2.819144079403514,19178.0,3.0,3.0,88.0,0.9504123394186795,3.0,8.0,0.0,4.0
1.0,0.0,0.0,0.0,7.0,0.3084707717309523,0.11490222417943807,0.43021565534179024,1.529718548743031,5.673671019649986,0.0,0.0,0.3800792031372552,2.0,0.893716667028284,1.0,1.0,0.4042965835464394,26.0,9.607366554790925,18435.0,3.0,5.0,142.0,0.7850333075253416,4.0,1.0,1.0,3.0
1.0,0.0,1.0,1.0,9.0,0.13074504587979185,0.2334633085686435,0.3535982875358326,57.03977871139715,5.450763577831168,0.0,1.0,0.5735006927810696,136.0,0.5405067807115649,7.0,17.0,-0.5630675907532725,80.0,10.119776904751266,6688.0,3.0,4.0,122.0,0.026133909455023585,4.0,8.0,0.0,1.0
0.0,1.0,1.0,0.0,2.0,0.32067785684346706,0.5137327034226876,0.5495622097706373,61.84592649841587,3.5520925552152622,0.0,0.0,0.22473822667202414,117.0,0.10069060231355065,9.0,12.0,0.833551242277865,66.0,5.395862752352724,13479.0,3.0,5.0,22.0,0.5585379036538917,1.0,9.0,1.0,0.0
0.0,1.0,0.0,0.0,3.0,0.19729883074048318,0.7259014005916505,0.004404716906580241,98.78965440788878,4.598603559449792,1.0,1.0,0.6773826504015935,140.0,0.7998995592607722,1.0,8.0,0.05545263071558293,45.0,7.846608467396024,19112.0,2.0,11.0,134.0,0.182352800276946,1.0,10.0,4.0,2.0
0.0,0.0,1.0,0.0,1.0,0.06971141406669651,0.9036637406018898,0.19674504494579378,88.5364217460648,2.0842724360333573,1.0,1.0,0.9026263497069409,127.0,0.6103262302247782,9.0,8.0,-0.6112441203472598,3.0,1.081636332915079,5664.0,4.0,13.0,100.0,0.19148050577890952,1.0,1.0,3.0,2.0
0.0,1.0,0.0,1.0,9.0,0.17474457833329549,0.2670948352502299,0.4022134984553421,51.75672725256517,4.7252728894696805,1.0,1.0,0.3345903383334604,51.0,0.557309515827544,2.0,5.0,0.12388890749473247,65.0,12.22329967224628,5478.0,1.0,4.0,116.0,0.2772802938396324,2.0,12.0,2.0,3.0
1.0,0.0,1.0,0.0,3.0,0.21121503002243297,0.1277993516828676,0.37722982763907326,28.851545262171285,5.504656895963732,0.0,1.0,0.06366150320246544,110.0,0.8400178725885986,4.0,11.0,-0.2859580816360414,37.0,14.503273705343444,5900.0,2.0,11.0,44.0,0.8913013404903293,3.0,8.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,0.21987003468305186,0.5092144995565676,0.07285613786083237,1.0184999111731652,3.084961036776753,1.0,1.0,0.9394130890181736,130.0,0.06517513248826623,13.0,1.0,0.23941831408820047,13.0,3.237959238690738,5936.0,4.0,12.0,84.0,0.8091841909425544,2.0,14.0,4.0,0.0
1.0,0.0,1.0,1.0,4.0,0.21055379675736452,0.29959241038929285,0.12265127708932332,24.078077846325375,1.1842347699841627,0.0,0.0,0.5490451162537971,94.0,0.7977836952886823,13.0,14.0,0.2193580133750812,60.0,4.688393595527583,4668.0,4.0,8.0,107.0,0.7723918344760682,3.0,11.0,3.0,4.0
0.0,0.0,0.0,1.0,3.0,0.06257260988169047,0.9844920388544546,0.527071106144497,84.74353888201574,7.55963494933532,1.0,1.0,0.8317788592272415,12.0,0.14082835866412213,3.0,3.0,0.17878746900281617,63.0,0.9656906019857708,6038.0,1.0,13.0,136.0,0.035014019995875945,2.0,4.0,0.0,3.0
0.0,1.0,1.0,1.0,2.0,0.06874249355764656,0.03984251236828018,0.37434983951581985,97.3256241931846,7.916030433062944,1.0,0.0,0.946201317762248,57.0,0.18107904118822404,12.0,15.0,-0.20406413101681165,69.0,2.276642462334287,208.0,3.0,14.0,123.0,0.9328272245534915,4.0,4.0,4.0,0.0
0.0,0.0,0.0,0.0,6.0,0.07968280677772717,0.19089503111390738,0.4479771596820634,70.10542416851192,0.559353335903034,1.0,0.0,0.8748700019995529,122.0,0.537542101171066,13.0,11.0,-0.6997871072331168,18.0,6.900974608920647,5581.0,1.0,5.0,59.0,0.6570820925322916,1.0,7.0,3.0,4.0
1.0,0.0,0.0,1.0,0.0,0.24188799212414622,0.7535587527636661,0.5717265546213933,60.38542081976763,0.44522007634731064,1.0,0.0,0.5203775830254964,4.0,0.8777375279338097,12.0,8.0,0.40702401209691996,47.0,13.628250449368238,11398.0,3.0,10.0,63.0,0.8426737376946197,4.0,3.0,3.0,1.0
0.0,1.0,1.0,1.0,9.0,0.16478699297034718,0.3863775742798433,0.40867867728412016,60.62341315908941,2.901419947148959,0.0,0.0,0.9773106727746566,158.0,0.28061199427319616,9.0,17.0,0.09385632344107764,33.0,8.138399129293212,18451.0,1.0,3.0,66.0,0.24810864601492355,4.0,3.0,3.0,3.0
0.0,1.0,1.0,0.0,8.0,0.2215143395542705,0.5622381594924495,0.21976459161202394,64.99076291368068,7.515753917872611,1.0,1.0,0.4377497735573114,86.0,0.7870926711630605,2.0,13.0,0.9247780359908744,34.0,3.1344433670983696,17968.0,4.0,9.0,35.0,0.5845080997200616,3.0,2.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0,0.26378992543883595,0.8154518104347863,0.3662752055482216,0.17891186466393316,3.0397411803367937,0.0,0.0,0.24972860422212773,99.0,0.41570373354457424,10.0,13.0,0.8151702542820078,65.0,14.50223354438968,5141.0,3.0,7.0,76.0,0.9744486745413614,1.0,5.0,1.0,3.0
0.0,1.0,0.0,0.0,8.0,0.1861429417324185,0.6668632040987817,0.09127418681705796,36.99584038350557,1.8305027738292887,1.0,1.0,0.8682287937953231,13.0,0.39777353337868016,11.0,1.0,-0.20990153106068687,47.0,10.271059159213497,4362.0,4.0,1.0,114.0,0.37662416555063294,2.0,8.0,3.0,0.0
0.0,0.0,0.0,1.0,4.0,0.15547654350281423,0.6035510202410393,0.19045406274963406,32.92788221150674,7.809751673678104,0.0,0.0,0.8820211452252491,19.0,0.1006378947739498,9.0,8.0,-0.41764481861848424,20.0,1.2431293233760452,10732.0,4.0,9.0,57.0,0.23372902402961948,1.0,2.0,4.0,4.0
1.0,0.0,1.0,1.0,3.0,0.13282998200835042,0.6818236385748889,0.4585912817348132,97.79331891052493,1.8684446246927147,0.0,0.0,0.059383508811150953,124.0,0.8442996459960225,5.0,7.0,-0.4205386200189585,24.0,11.998290788694144,4118.0,2.0,6.0,50.0,0.7987809458178158,4.0,9.0,2.0,0.0
0.0,0.0,1.0,0.0,6.0,0.17696674713219726,0.06424465693991199,0.02877770079926427,0.07266990280656582,5.477446810378378,1.0,1.0,0.7367837519164804,77.0,0.5486315583113256,12.0,13.0,0.3498715167699582,15.0,15.26417041204327,6761.0,3.0,8.0,22.0,0.5458311229110575,1.0,4.0,2.0,4.0
0.0,1.0,1.0,1.0,8.0,0.049360898527944536,0.0977992667178742,0.0005956538639713127,73.63447169766438,0.8936762992779297,1.0,0.0,0.33513299628353377,52.0,0.3634844821603679,7.0,5.0,0.4016623289107728,64.0,4.513062401971825,10364.0,2.0,10.0,132.0,0.15247980521530424,2.0,7.0,3.0,0.0
0.0,0.0,0.0,1.0,4.0,0.2595270159057746,0.607548945297341,0.6209506964759444,40.5286911723989,5.057127753503276,0.0,1.0,0.8600975702749929,89.0,0.1710026925129201,5.0,15.0,0.8987135612458419,19.0,5.157199529593321,17368.0,1.0,6.0,42.0,0.9023589309347065,3.0,10.0,1.0,4.0
1.0,0.0,0.0,1.0,2.0,0.30121054821381715,0.3678443386510687,0.6750301706843634,6.476037453442773,1.159619009685601,0.0,0.0,0.2429319265894634,103.0,0.5132435100393423,7.0,6.0,0.06556720746525002,4.0,4.862313173413258,3208.0,4.0,3.0,42.0,0.8032382635276775,3.0,3.0,2.0,4.0
0.0,1.0,0.0,0.0,4.0,0.2680804618966625,0.9957141910034085,0.633928863771791,36.09528607937313,2.229647627974826,1.0,1.0,0.5803025448063319,145.0,0.18104957851358794,5.0,4.0,0.2458045610509878,8.0,12.828353981150139,6261.0,2.0,9.0,107.0,0.07544752263565924,1.0,10.0,4.0,4.0
1.0,1.0,1.0,1.0,5.0,0.2712255369983067,0.820659020038398,0.1508230944754147,12.784881016904182,3.491994339030575,1.0,0.0,0.1302473828350127,126.0,0.20288768518372569,5.0,7.0,-0.2083291913862091,2.0,15.600724918891732,15592.0,3.0,0.0,32.0,0.21586074579721437,2.0,13.0,0.0,3.0
0.0,0.0,1.0,0.0,7.0,0.27370246617264826,0.9264784449316783,0.5282604625111504,3.735996350614057,6.120134953372093,1.0,1.0,0.883330084646368,135.0,0.5328188142914861,3.0,13.0,-0.08443850135002506,27.0,0.6732653639186417,9787.0,2.0,2.0,118.0,0.7416338201026232,2.0,10.0,4.0,3.0
1.0,0.0,0.0,0.0,2.0,0.057964208185083375,0.1804632918399286,0.31952760044324674,68.34530622886044,4.441267409168378,0.0,0.0,0.13601238483774591,102.0,0.862656955963793,11.0,11.0,-0.12617569940042972,1.0,1.8404061201466004,5835.0,3.0,4.0,107.0,0.48912166487257924,4.0,10.0,2.0,4.0
0.0,1.0,1.0,1.0,3.0,0.32861820072948017,0.6247302916366014,0.049660707398702084,2.46845740460655,1.4406053354622523,0.0,0.0,0.6479130411484091,20.0,0.822744688987839,10.0,3.0,0.2514293861953576,60.0,2.613891439959155,12243.0,2.0,9.0,136.0,0.8905422937686754,4.0,2.0,4.0,2.0
1.0,0.0,1.0,0.0,1.0,0.21687131085255892,0.02787741540551636,0.5564903015722819,1.1964104010368959,6.039182727422876,1.0,0.0,0.22557334063462875,63.0,0.6238104809920405,1.0,6.0,-0.2990286361705208,35.0,6.252401184983003,9237.0,2.0,0.0,47.0,0.02665028997688179,4.0,13.0,3.0,0.0
1.0,0.0,0.0,0.0,9.0,0.1389059311463661,0.7351423202400316,0.5657223296776824,42.59840245161579,5.101792902669147,1.0,0.0,0.7566392935386174,70.0,0.3271100190715318,2.0,15.0,0.7330429284369302,28.0,4.818793903966109,16278.0,2.0,10.0,92.0,0.5524083087100967,1.0,13.0,1.0,3.0
1.0,1.0,0.0,1.0,6.0,0.2930478712481218,0.04222165222392127,0.5053842550158892,13.056534990059864,0.1538100507603355,0.0,0.0,0.18419409630939798,150.0,0.2533936342155514,13.0,2.0,-0.42657509600203247,39.0,9.119646794915628,16081.0,4.0,3.0,88.0,0.7104480361268051,1.0,2.0,3.0,2.0
0.0,0.0,0.0,0.0,1.0,0.19217592008644502,0.6740795417269506,0.6975855249465283,44.61276154296798,0.5247913817537668,1.0,0.0,0.7582850311157469,4.0,0.570931295190187,4.0,3.0,0.8706970510821241,16.0,1.735449048370171,11535.0,3.0,4.0,148.0,0.11866934215520863,1.0,3.0,2.0,0.0
0.0,0.0,1.0,0.0,6.0,0.3278960879942555,0.21236884535128964,0.6944819944668581,36.603431791414685,0.7369359520188974,1.0,0.0,0.5059902304116576,111.0,0.6225641276265563,5.0,10.0,-0.15363450321257455,39.0,14.297055691098093,12485.0,1.0,11.0,11.0,0.30979907045632005,2.0,13.0,1.0,4.0
0.0,1.0,0.0,0.0,5.0,0.24818431916856737,0.591190988408334,0.12559428171318954,10.227735303949215,1.9960504385792488,0.0,1.0,0.7086861141354694,21.0,0.9336189869293205,4.0,9.0,-0.15358659420161058,42.0,10.981463405978367,6925.0,1.0,0.0,129.0,0.9787307256034437,1.0,14.0,3.0,3.0
0.0,1.0,1.0,0.0,0.0,0.12127853405570964,0.2759746873859379,0.5567887246130722,63.970717598971326,2.213758632110184,0.0,0.0,0.5206078218523589,132.0,0.9334282135359283,13.0,13.0,0.2693524696222831,49.0,16.618677232425846,11388.0,4.0,0.0,89.0,0.04516420365501672,1.0,1.0,0.0,4.0
0.0,1.0,1.0,1.0,7.0,0.24504553434982504,0.022402813798596766,0.4618768683079388,64.97221862985757,5.419905606849168,1.0,0.0,0.5565422718634496,110.0,0.3253779891907721,12.0,14.0,0.5186938226264239,5.0,13.8590721542505,15889.0,1.0,14.0,55.0,0.4241967797893611,3.0,6.0,0.0,1.0
0.0,0.0,0.0,1.0,7.0,0.24093629083427034,0.6855370491014435,0.5085275556783179,64.46779033824701,5.202629173748346,0.0,1.0,0.6044322160907072,96.0,0.16121301068807659,4.0,9.0,-0.9217143550122748,65.0,1.7986805193303685,5201.0,3.0,14.0,111.0,0.4467140252548273,3.0,4.0,2.0,1.0
0.0,1.0,0.0,0.0,5.0,0.10328695666634326,0.4486591441719292,0.6936303513666977,86.46300100613867,6.976025429728988,0.0,0.0,0.22834384466140623,99.0,0.9704594070887099,9.0,16.0,-0.474012738996596,79.0,7.050035422091922,8778.0,3.0,9.0,37.0,0.4546750074286273,3.0,11.0,4.0,4.0
